Time;SPINE_BASE;SPINE_MID;NECK;HEAD;SHOULDER_LEFT;ELBOW_LEFT;WRIST_LEFT;HAND_LEFT;SHOULDER_RIGHT;ELBOW_RIGHT;WRIST_RIGHT;HAND_RIGHT;HIP_LEFT;KNEE_LEFT;ANKLE_LEFT;FOOT_LEFT;HIP_RIGHT;KNEE_RIGHT;ANKLE_RIGHT;FOOT_RIGHT;SPINE_SHOULDER;HAND_TIP_LEFT;THUMB_LEFT;HAND_TIP_RIGHT;THUMB_RIGHT
2637;-0.3332091,0.3071613,2.8941305;-0.33740127,0.36725813,2.937002;-0.34686425,0.70016074,2.9344127;-0.33198845,0.87731797,2.9029624;-0.5191486,0.6140479,2.9254377;-0.66558194,0.5747606,2.7100506;-0.55884993,0.73500437,2.7876773;-0.5719444,0.79266924,2.8309345;-0.17221794,0.61105406,2.9400127;0.026229858,0.6406158,2.8443184;-0.102164425,0.8035007,2.8145707;-0.14257377,0.85282546,2.800176;-0.40881595,0.22620475,2.8842254;-0.42502755,-0.34651318,2.7138555;-0.4486686,-0.77058667,2.5982246;-0.4621739,-0.8483499,2.5413644;-0.2511788,0.23109159,2.8862972;-0.23413569,-0.35344544,2.8762777;-0.24683629,-0.7567953,2.8601906;-0.24308844,-0.8480547,2.809124;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2670;-0.33261874,0.307683,2.8951478;-0.33659032,0.3678662,2.938883;-0.34423453,0.70152473,2.9378774;-0.3242166,0.87820834,2.9081583;-0.5155283,0.61166984,2.9240174;-0.66339797,0.5836005,2.7085965;-0.56118864,0.74894464,2.7608347;-0.54731476,0.82412463,2.7969415;-0.17158419,0.6156439,2.9385808;0.020522665,0.68577534,2.8215914;-0.10371126,0.8400698,2.7693644;-0.13767208,0.8701953,2.761708;-0.40795547,0.22718275,2.884725;-0.42486355,-0.34657156,2.7140405;-0.4484895,-0.77044165,2.5986354;-0.46194354,-0.8479722,2.5408285;-0.2509604,0.2316334,2.887199;-0.23396489,-0.3536345,2.877586;-0.24686868,-0.7565339,2.8604221;-0.24311963,-0.8479132,2.8091006;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2706;-0.33196834,0.3079967,2.895872;-0.33583325,0.36830074,2.9403403;-0.34298077,0.7047077,2.9416766;-0.31884554,0.87912154,2.9146566;-0.51204216,0.6088234,2.922902;-0.6614506,0.5892353,2.7075264;-0.5617942,0.807537,2.736959;-0.53283805,0.89198065,2.7575972;-0.17123173,0.61911094,2.9374976;0.018667422,0.70339805,2.8126638;-0.12662388,0.879775,2.7175508;-0.14566942,0.89774466,2.709268;-0.40656146,0.22801337,2.8850117;-0.42482743,-0.34666255,2.714447;-0.44835123,-0.77011275,2.5990334;-0.46165457,-0.84735876,2.5401175;-0.2507007,0.23213115,2.8877826;-0.23398837,-0.35403848,2.878589;-0.24703927,-0.7563492,2.8623602;-0.24316502,-0.8475281,2.809407;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2737;-0.3311574,0.30787882,2.8964117;-0.3350778,0.36827835,2.9415777;-0.34328538,0.7071153,2.9458976;-0.31525075,0.87875897,2.920952;-0.5097378,0.60650045,2.922822;-0.6544923,0.5931891,2.709012;-0.59304774,0.80785495,2.6780946;-0.58095104,0.86945015,2.662658;-0.17125669,0.62153965,2.937083;0.014574308,0.71835274,2.8059716;-0.118467815,0.8747155,2.6985042;-0.16745354,0.9159882,2.6505854;-0.4041461,0.2277242,2.8832552;-0.4250523,-0.34660253,2.7151248;-0.44829318,-0.76991785,2.5992553;-0.46147224,-0.8468303,2.5394068;-0.24994831,0.23211046,2.888738;-0.23437415,-0.3549697,2.879344;-0.24724007,-0.75864464,2.8721347;-0.24328077,-0.8464845,2.8103158;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2770;-0.33024475,0.30733466,2.8968358;-0.3342805,0.36784086,2.9427683;-0.34402904,0.70894146,2.94996;-0.31073955,0.87821245,2.9337373;-0.5083582,0.6046143,2.9232981;-0.6489528,0.59695035,2.707927;-0.6191893,0.8055122,2.6378639;-0.6041858,0.8751269,2.6164255;-0.17159961,0.6236284,2.9371715;0.011841947,0.726986,2.8023427;-0.13554388,0.8936747,2.6653569;-0.17927903,0.9228418,2.6224396;-0.40207374,0.22690599,2.881221;-0.42541245,-0.3465385,2.7158413;-0.44829276,-0.76970255,2.599456;-0.4613281,-0.8463395,2.5387745;-0.24899714,0.23174846,2.88977;-0.23478444,-0.35555246,2.8797498;-0.24769701,-0.7587582,2.8741949;-0.24344453,-0.84600383,2.8106842;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2806;-0.32901278,0.30561364,2.8970444;-0.33338043,0.36663747,2.9439497;-0.3452385,0.71052516,2.9538932;-0.30692616,0.87738895,2.945165;-0.5071952,0.6024489,2.9242456;-0.64527977,0.6013268,2.7021656;-0.6345057,0.84675115,2.608288;-0.62328315,0.91808075,2.5829282;-0.17211841,0.6253982,2.937621;0.007420192,0.73103875,2.8013594;-0.1120081,0.8678044,2.6714778;-0.18376565,0.92363095,2.6130755;-0.39998117,0.22521168,2.8787713;-0.4260991,-0.34635636,2.7164133;-0.44850525,-0.7694474,2.5996516;-0.46134448,-0.8458675,2.538434;-0.24798533,0.23089102,2.890695;-0.23589747,-0.35767853,2.879697;-0.24812841,-0.75893784,2.876056;-0.24367076,-0.845348,2.8108723;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2838;-0.32782784,0.3035965,2.8971243;-0.33249345,0.36494014,2.945069;-0.3465127,0.71142596,2.9576783;-0.3064397,0.8762561,2.9534051;-0.50623304,0.5997487,2.9252434;-0.6432982,0.60375726,2.6981597;-0.6541091,0.82137537,2.6020315;-0.6380061,0.908244,2.5879512;-0.17263523,0.6267963,2.9382699;0.0031879686,0.7303605,2.802465;-0.10355222,0.85874087,2.6731842;-0.18176034,0.9177832,2.620064;-0.39817542,0.22317286,2.8764036;-0.4273959,-0.34578502,2.7166233;-0.4490857,-0.76948,2.6004436;-0.4556264,-0.8224207,2.5277193;-0.24704348,0.22992827,2.8914566;-0.23683152,-0.35933158,2.8794036;-0.24874435,-0.7588582,2.8771083;-0.24396849,-0.8450741,2.8114133;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2870;-0.32882318,0.302316,2.8974066;-0.33336732,0.36351678,2.9464204;-0.348393,0.7118152,2.961425;-0.30616006,0.8755695,2.9596615;-0.50626725,0.5993098,2.9264903;-0.64277095,0.60495394,2.6952703;-0.65857536,0.84942365,2.6034598;-0.6455962,0.906365,2.5924232;-0.17309864,0.62784445,2.938925;-7.63507E-4,0.71977514,2.8078055;-0.09382002,0.84652907,2.6951435;-0.16448641,0.90526956,2.6651425;-0.40574038,0.22329147,2.8811588;-0.43002388,-0.34323823,2.7157948;-0.45063812,-0.7688722,2.6019607;-0.4544768,-0.8097017,2.5234644;-0.250051,0.22825044,2.888279;-0.23760764,-0.36066097,2.8790293;-0.24933545,-0.7590926,2.879033;-0.24436182,-0.8444893,2.8119621;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2905;-0.32988107,0.3011861,2.8975847;-0.33426732,0.36226156,2.9475126;-0.3497541,0.712014,2.9640152;-0.3073343,0.8753067,2.9641392;-0.5066326,0.5984884,2.9274125;-0.646041,0.6017793,2.6951385;-0.6571833,0.8555201,2.613264;-0.6478884,0.8966695,2.608755;-0.17367762,0.6281117,2.9394438;0.0064704223,0.69227964,2.820759;-0.085699625,0.8291441,2.7315805;-0.15301837,0.8963896,2.7014859;-0.40818948,0.22281723,2.8824377;-0.4336018,-0.3403212,2.7141223;-0.45493296,-0.7688144,2.6064794;-0.4551636,-0.80359834,2.5227735;-0.25253513,0.2268964,2.8857138;-0.23827986,-0.36153412,2.8785412;-0.24977823,-0.7591599,2.8799808;-0.2446794,-0.8441497,2.8123322;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2938;-0.33089072,0.30013636,2.8976636;-0.33516434,0.3611097,2.9483912;-0.35087508,0.71209544,2.965935;-0.3105028,0.87491363,2.9671128;-0.507409,0.59720135,2.9280484;-0.6516748,0.59632903,2.7000067;-0.64463794,0.85479426,2.6384475;-0.6348345,0.8869837,2.6444497;-0.17419235,0.6282175,2.939916;0.01570796,0.66459715,2.8370118;-0.08116666,0.8130652,2.7806618;-0.13876493,0.8790311,2.7607965;-0.4096058,0.22224562,2.8830867;-0.43721837,-0.3380479,2.7122638;-0.4681414,-0.7735129,2.6247926;-0.46337345,-0.8022766,2.5340383;-0.2543082,0.22574279,2.8837585;-0.23885484,-0.36213204,2.8780844;-0.25079176,-0.75918853,2.879311;-0.24494979,-0.8441487,2.8124318;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
2969;-0.3325947,0.29886824,2.8973703;-0.33821878,0.35922575,2.9487395;-0.38719803,0.7068986,2.9652677;-0.31237954,0.87463135,2.968736;-0.509137,0.59569746,2.9283423;-0.6578452,0.5952324,2.706456;-0.6291091,0.8590392,2.6856058;-0.6138304,0.90233797,2.710611;-0.17604369,0.6267059,2.9411259;0.018809678,0.65124613,2.847254;-0.08117407,0.80600727,2.829489;-0.13020514,0.8677887,2.8179893;-0.41065994,0.2216975,2.8833692;-0.44250122,-0.3347817,2.7098289;-0.48560143,-0.7785817,2.6511376;-0.4794081,-0.8059307,2.560039;-0.25572255,0.22484185,2.882208;-0.23961757,-0.36229175,2.8775802;-0.2532112,-0.75754386,2.8730567;-0.24524157,-0.844245,2.8124392;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3006;-0.33459345,0.29796654,2.89682;-0.34146237,0.3579601,2.9487402;-0.39332798,0.7072242,2.965487;-0.3175064,0.87555575,2.9683964;-0.5147947,0.592175,2.9252875;-0.66414326,0.5981955,2.7123964;-0.6172258,0.8658124,2.7197628;-0.5962033,0.91853744,2.757899;-0.17879471,0.6244656,2.942154;0.021967331,0.63918775,2.8581953;-0.07848068,0.7993398,2.8682048;-0.12510309,0.8574199,2.8555317;-0.4118569,0.2213176,2.8829606;-0.4486154,-0.3316979,2.707703;-0.501101,-0.78031665,2.6819925;-0.4939211,-0.80876875,2.5934017;-0.25714132,0.22425143,2.881043;-0.24152772,-0.36119452,2.8765702;-0.25548208,-0.75639105,2.8662577;-0.2502208,-0.80980426,2.7841914;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3037;-0.33756277,0.2972001,2.8955142;-0.34567797,0.35694474,2.9479885;-0.3971285,0.7079724,2.9654188;-0.33387405,0.8777394,2.9663925;-0.52316785,0.58801776,2.918213;-0.67702067,0.63247955,2.7187924;-0.6029305,0.8886845,2.7563272;-0.5731659,0.9409951,2.8040147;-0.18334466,0.62094456,2.9430974;0.0228602,0.62963426,2.8697643;-0.07622639,0.7957598,2.8873832;-0.11871705,0.85118836,2.8873963;-0.4139668,0.2209556,2.8809328;-0.45472527,-0.3291789,2.7063332;-0.523129,-0.7774007,2.7249444;-0.52252924,-0.83453417,2.6695743;-0.25879535,0.22379968,2.879922;-0.24384578,-0.35952803,2.8754323;-0.25730523,-0.7559974,2.8605702;-0.25204948,-0.7930535,2.7687309;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3075;-0.34351635,0.29612666,2.8924518;-0.35347778,0.3557068,2.9454045;-0.4000909,0.70871615,2.9647992;-0.35879776,0.87739956,2.9586098;-0.5309958,0.5866089,2.9115024;-0.6832867,0.65637517,2.723226;-0.59838516,0.8962183,2.7696362;-0.5660123,0.94824326,2.821065;-0.18820977,0.61757755,2.944444;0.021223621,0.6240017,2.8876538;-0.06936334,0.7992984,2.9159696;-0.10901608,0.85757303,2.9178443;-0.41810787,0.22039588,2.876636;-0.46190575,-0.32717085,2.7063076;-0.5360633,-0.77550834,2.7524838;-0.5308591,-0.83130646,2.6887853;-0.2623853,0.22292021,2.8781068;-0.24672957,-0.3579741,2.8743722;-0.25855234,-0.7557423,2.8567705;-0.25259608,-0.7856884,2.762084;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3106;-0.35252485,0.29402474,2.8873897;-0.36571825,0.3516103,2.9401212;-0.4090349,0.68512404,2.9559145;-0.3715623,0.87775534,2.9551504;-0.5386769,0.5871818,2.902409;-0.6884442,0.68409723,2.726991;-0.62341154,0.890025,2.743351;-0.6125413,0.9515501,2.7419782;-0.19508545,0.6137107,2.9457927;0.016875172,0.6234396,2.9058578;-0.06380501,0.81790274,2.9371629;-0.09725493,0.8799993,2.9415596;-0.4252599,0.21879995,2.8681517;-0.4717878,-0.3277591,2.709765;-0.54292184,-0.77540714,2.7647734;-0.53521156,-0.8272886,2.69626;-0.26967406,0.22116657,2.8752046;-0.2510084,-0.3560053,2.8729858;-0.25956374,-0.7556412,2.8536787;-0.25200105,-0.81452876,2.782477;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3139;-0.3660531,0.28808683,2.8794055;-0.38354924,0.3418754,2.9314704;-0.41835088,0.6685858,2.9493318;-0.37822837,0.8780447,2.9533262;-0.54346263,0.5884559,2.8953881;-0.6881387,0.7092371,2.732708;-0.62952656,0.9031474,2.739828;-0.5951038,0.9684599,2.7688768;-0.20211464,0.60894257,2.9474566;0.011186565,0.62538433,2.9195824;-0.050072704,0.8485539,2.9579961;-0.07854221,0.9287066,2.9643776;-0.43367127,0.21552984,2.8584728;-0.48460045,-0.33207107,2.7188509;-0.5480355,-0.77606297,2.7728782;-0.5390581,-0.82590175,2.7017705;-0.28239536,0.2154342,2.8698034;-0.25805205,-0.35448804,2.8711765;-0.26047346,-0.75560975,2.8510687;-0.25199696,-0.83123636,2.7937682;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3174;-0.37656927,0.28461406,2.8728597;-0.3951762,0.33652514,2.9254198;-0.42399606,0.65985996,2.945309;-0.38266516,0.8782225,2.952298;-0.54676104,0.590125,2.8891494;-0.68765944,0.74098134,2.7353776;-0.63435507,0.9189187,2.7295065;-0.5896215,0.9925358,2.760097;-0.20808613,0.6048077,2.9490175;-0.0066214534,0.6346744,2.9370914;-0.022766225,0.85309017,2.968682;-0.048321508,0.9443945,2.9739544;-0.44182903,0.21357471,2.8488357;-0.49822533,-0.3393321,2.7335145;-0.55175173,-0.777734,2.7771451;-0.5393063,-0.8237046,2.6993353;-0.2941288,0.21172537,2.864786;-0.26540884,-0.35314146,2.8694527;-0.26113096,-0.7555737,2.8494368;-0.25196525,-0.8393756,2.7993681;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3206;-0.38827962,0.28271097,2.8664565;-0.40738362,0.33311588,2.9196227;-0.42982018,0.65403044,2.9420297;-0.38592046,0.8782683,2.951695;-0.5539691,0.5948845,2.8808048;-0.6872753,0.7600857,2.7363765;-0.64025545,0.93806297,2.7132888;-0.5891203,1.0157143,2.7453535;-0.2165183,0.6009958,2.9517994;-0.016062217,0.6400308,2.9456336;-0.0060410853,0.87021166,2.9705937;-0.018401373,0.97401726,2.9752395;-0.45298806,0.21251462,2.8387282;-0.50716144,-0.34397817,2.744299;-0.5536852,-0.7799852,2.777367;-0.5367419,-0.82182217,2.693806;-0.30649266,0.20933263,2.8598995;-0.27687353,-0.34923676,2.8666513;-0.2620717,-0.75542885,2.8490343;-0.2521217,-0.84354794,2.80174;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3240;-0.39743447,0.28243488,2.8618438;-0.4174348,0.33192068,2.9152343;-0.43609822,0.6510864,2.939322;-0.38832194,0.87836623,2.9513857;-0.5594117,0.5981134,2.8746295;-0.687629,0.79916465,2.7293003;-0.6374562,0.9748925,2.6944337;-0.5831333,1.0550272,2.725435;-0.22790647,0.5991769,2.9572067;-0.023113932,0.6453388,2.9511504;0.005782269,0.88417923,2.97082;-8.623535E-4,0.99097884,2.9750965;-0.46203792,0.21312268,2.8305056;-0.51454806,-0.3481083,2.7540662;-0.5542509,-0.78220177,2.7757013;-0.5333228,-0.820734,2.6892135;-0.31640354,0.20846285,2.8570101;-0.28782484,-0.34994602,2.8648167;-0.26353443,-0.75589484,2.8502896;-0.25221765,-0.8462942,2.8033128;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3274;-0.4053482,0.28280097,2.858381;-0.42572543,0.33181477,2.9120002;-0.4409856,0.6500694,2.9374926;-0.39105234,0.8791699,2.95263;-0.56457883,0.60082966,2.869738;-0.68788546,0.81308794,2.7269764;-0.6367826,0.98930466,2.6861584;-0.58156097,1.0701945,2.7170188;-0.23997113,0.5991875,2.963219;-0.028419826,0.64901364,2.954759;0.0114081735,0.9069974,2.9688537;0.0025158483,0.9986931,2.9681895;-0.46988502,0.21405385,2.824581;-0.52360386,-0.3541881,2.7658963;-0.5545943,-0.7837452,2.775769;-0.531011,-0.82032174,2.6880603;-0.3260818,0.20858093,2.8548791;-0.29715392,-0.3503352,2.8630478;-0.26559025,-0.75658655,2.851987;-0.25265726,-0.8479885,2.8043692;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3306;-0.4186754,0.28897375,2.855629;-0.44045824,0.34137696,2.909813;-0.45376852,0.6910822,2.9426532;-0.39374414,0.88139796,2.9548106;-0.5772287,0.6128036,2.864846;-0.6882384,0.82087755,2.7246416;-0.6369644,0.9967849,2.6808662;-0.5811113,1.0782689,2.711978;-0.24920762,0.5999495,2.9678676;-0.033926785,0.650726,2.9567206;0.0131019745,0.91558677,2.968056;-5.41619E-4,0.9976129,2.9587464;-0.48607463,0.22200139,2.8166301;-0.5309804,-0.3578026,2.7753413;-0.55479884,-0.7848676,2.776169;-0.52916926,-0.8201548,2.6879022;-0.34192383,0.21272054,2.8555276;-0.30919838,-0.35294417,2.8599946;-0.26784965,-0.7571307,2.854033;-0.25323075,-0.84883535,2.8049476;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3338;-0.42928386,0.29192945,2.853935;-0.4513561,0.34492564,2.9082217;-0.46591693,0.6906995,2.9403589;-0.39771798,0.8832621,2.957515;-0.58363897,0.61705875,2.8614821;-0.6891158,0.81968546,2.7196195;-0.6374523,0.99964136,2.6765518;-0.5829326,1.0790484,2.708693;-0.2565051,0.60067785,2.9715333;-0.041669197,0.6489239,2.9574497;-0.0017592728,0.8984123,2.9635537;-0.0068646763,0.987156,2.9532368;-0.4963132,0.2253706,2.8128085;-0.5383993,-0.3601615,2.785211;-0.5557924,-0.7889989,2.8058953;-0.54706275,-0.84777373,2.7247589;-0.35396746,0.21458024,2.855814;-0.32088265,-0.35782018,2.855897;-0.2706693,-0.7580561,2.854418;-0.2542625,-0.84900177,2.8052206;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3382;-0.43710726,0.2939141,2.8532434;-0.4589719,0.34759942,2.9076529;-0.47465253,0.7082017,2.9449034;-0.41124094,0.8904187,2.9593554;-0.58891284,0.6203915,2.859374;-0.69382244,0.8007922,2.7116942;-0.6367232,0.9851213,2.680401;-0.6034553,1.0485724,2.7124202;-0.26152635,0.6012156,2.9742887;-0.04938892,0.6440096,2.9569972;-0.027493881,0.883888,2.9547305;-0.03174159,0.96748763,2.9455903;-0.5050437,0.22751683,2.8110633;-0.5453356,-0.36170703,2.7945914;-0.55623317,-0.7906449,2.8173132;-0.5567133,-0.86364156,2.744925;-0.36210793,0.21556488,2.8561754;-0.33211362,-0.36533618,2.8507392;-0.27786893,-0.76252884,2.8586638;-0.25703314,-0.8499437,2.8074577;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3407;-0.44608042,0.2968059,2.8537173;-0.46677074,0.35102594,2.9081607;-0.47870705,0.71607345,2.9470713;-0.42475814,0.89430684,2.962039;-0.5942151,0.62269145,2.8578558;-0.70088553,0.77564204,2.7011292;-0.62440944,0.96109545,2.7223747;-0.59479487,1.0219082,2.7564087;-0.26636955,0.60197735,2.977383;-0.062319603,0.63055813,2.9555275;-0.06671446,0.86266804,2.9366677;-0.08097573,0.94072014,2.9249682;-0.5158547,0.2301091,2.8110507;-0.55239195,-0.36184254,2.8041382;-0.5564858,-0.792311,2.8273113;-0.5607674,-0.86968356,2.7542133;-0.37140483,0.21744052,2.8572683;-0.34040773,-0.3699753,2.8465214;-0.28426135,-0.76689446,2.859719;-0.25902763,-0.8498716,2.8083243;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3442;-0.4553271,0.2992874,2.8545938;-0.4748619,0.35435992,2.9090552;-0.48127234,0.7207002,2.9482617;-0.4366573,0.8985259,2.962881;-0.59923583,0.6240092,2.8567734;-0.7060176,0.7605385,2.6922956;-0.62636405,0.9492122,2.7200181;-0.60627526,0.9804028,2.7568533;-0.2760113,0.60430115,2.9813175;-0.069838606,0.6231197,2.954212;-0.1096076,0.8430457,2.918244;-0.13560285,0.9209676,2.9058208;-0.5255085,0.23207018,2.8115013;-0.559596,-0.3606142,2.8129666;-0.5566474,-0.79341483,2.8318276;-0.56312144,-0.8735986,2.7593858;-0.38345963,0.21963835,2.859326;-0.34706527,-0.37341943,2.8430374;-0.28881985,-0.7696834,2.8596992;-0.26221454,-0.8492367,2.8088765;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3471;-0.4628553,0.30130914,2.855875;-0.4815053,0.3571692,2.9102714;-0.4832057,0.72375154,2.948909;-0.4450759,0.90119326,2.9633315;-0.60625404,0.6229528,2.8552394;-0.7104018,0.75124097,2.6849234;-0.62916535,0.9392706,2.7155395;-0.6094548,0.9591701,2.7674525;-0.28501734,0.6087494,2.9837756;-0.07431627,0.6191119,2.9525497;-0.1420873,0.83037454,2.9080353;-0.18188863,0.89679915,2.8950982;-0.53317183,0.23336668,2.8125105;-0.56736225,-0.3600039,2.8209507;-0.556718,-0.79396,2.833196;-0.56471664,-0.8762376,2.7627285;-0.39231667,0.22137417,2.8615763;-0.35510513,-0.37339276,2.8382208;-0.29214063,-0.77163005,2.8593314;-0.26759434,-0.8476967,2.8085337;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3503;-0.46892965,0.30244458,2.8574045;-0.4870174,0.35914668,2.9116852;-0.48466662,0.7259512,2.9493635;-0.45102727,0.9023592,2.963466;-0.61404294,0.6198188,2.8533103;-0.71321607,0.7457708,2.6805391;-0.6319774,0.931964,2.7108815;-0.6116848,0.94459486,2.7745457;-0.29321554,0.612609,2.9853704;-0.07920489,0.61796254,2.9449632;-0.18311936,0.82014817,2.8892663;-0.22533071,0.8723245,2.872463;-0.5398667,0.23367436,2.8139086;-0.57355726,-0.35996878,2.82698;-0.55725676,-0.79447204,2.824521;-0.56552875,-0.8772111,2.763883;-0.39889282,0.2223315,2.8641105;-0.3610938,-0.37406075,2.8342614;-0.2948871,-0.77295715,2.8587387;-0.2711814,-0.84663874,2.8081253;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3536;-0.47567263,0.30439168,2.8596442;-0.49341497,0.3618362,2.9136786;-0.48616087,0.72723883,2.9494598;-0.45609996,0.90262175,2.9634442;-0.62133396,0.6167111,2.8519378;-0.71608067,0.7426956,2.676137;-0.63531953,0.9272265,2.7057576;-0.6197108,0.9553864,2.7367532;-0.30419838,0.62041783,2.9866087;-0.09524806,0.62298846,2.9265797;-0.2012618,0.8153346,2.878418;-0.24775553,0.86293477,2.8555725;-0.547329,0.23443325,2.8158722;-0.5789242,-0.359367,2.831608;-0.55837667,-0.79323065,2.807417;-0.54295194,-0.8473126,2.7320056;-0.40510613,0.22429171,2.867507;-0.3654242,-0.37467396,2.830972;-0.29881832,-0.77354175,2.8552709;-0.2742299,-0.84577155,2.8075657;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3571;-0.48071516,0.30584562,2.8616264;-0.49842364,0.36385787,2.9153857;-0.48773158,0.72755164,2.949111;-0.45939195,0.90222293,2.9637094;-0.6281341,0.61313856,2.8506532;-0.719466,0.74150133,2.6718717;-0.64839697,0.92572683,2.6900988;-0.6308355,0.9677681,2.707482;-0.31315473,0.6279798,2.9889076;-0.110410355,0.6384882,2.9049523;-0.21378328,0.8128274,2.86577;-0.27651253,0.8728582,2.82636;-0.5529789,0.23498516,2.818168;-0.58354414,-0.35884556,2.8353148;-0.5590018,-0.7924881,2.7981858;-0.5284984,-0.8287021,2.7123346;-0.40975353,0.22591947,2.8702395;-0.3686938,-0.37523505,2.8281748;-0.30137336,-0.7740135,2.8541517;-0.27659413,-0.8450518,2.8072183;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3603;-0.48630795,0.3067917,2.8638892;-0.50449735,0.36503696,2.917446;-0.49563178,0.72307545,2.9474947;-0.46252763,0.9010089,2.9641676;-0.6331862,0.6113022,2.850024;-0.721974,0.7400483,2.6698263;-0.66580206,0.92551935,2.6717103;-0.6519397,0.9840434,2.6689453;-0.31896302,0.6326075,2.9895942;-0.12086479,0.65301967,2.890739;-0.221658,0.81745166,2.848837;-0.28861943,0.88092154,2.8134847;-0.5582354,0.23536676,2.8209026;-0.58747953,-0.35864282,2.838267;-0.55950516,-0.7917979,2.7915154;-0.5230991,-0.8211443,2.7037785;-0.4145379,0.22710212,2.872672;-0.37189016,-0.3758392,2.8241158;-0.30412364,-0.7745859,2.8541784;-0.2782966,-0.8445124,2.806944;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
3635;-0.4917216,0.3070303,2.8661041;-0.5100577,0.36556637,2.9193394;-0.50093234,0.7199013,2.9464073;-0.46507087,0.89914995,2.964826;-0.63680506,0.6101066,2.8496041;-0.7246506,0.73953474,2.6682642;-0.68940246,0.92949593,2.6620233;-0.6824763,0.9986086,2.652315;-0.32300615,0.6357946,2.9902427;-0.13823532,0.6953384,2.8704493;-0.25727203,0.86629075,2.8094046;-0.30464625,0.9268973,2.8136902;-0.56323606,0.23538105,2.8237474;-0.5919469,-0.3591383,2.843222;-0.5598469,-0.7912918,2.7873657;-0.5199429,-0.8168658,2.6991172;-0.4199454,0.22746341,2.8751416;-0.37617573,-0.37440956,2.8170834;-0.30990553,-0.7735656,2.8586705;-0.28198063,-0.84280324,2.8069127;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0;0.0,0.0,0.0
